endpoint	operation_id	param_value_tested	http_status	n_results	result_shape	notes	url
/variants/freq	query.variantByFrequencySource	spdi=NC_000003.12:186741142:G:A	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?spdi=NC_000003.12%3A186741142%3AG%3AA&page=0
/variants/freq	query.variantByFrequencySource	hgvs=NC_000003.12:g.186741143G>A	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?hgvs=NC_000003.12%3Ag.186741143G%3EA&page=0
/variants/freq	query.variantByFrequencySource	rsid=rs1720801112	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?rsid=rs1720801112&page=0
/variants/freq	query.variantByFrequencySource	ca_id=CA739473472	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""expected"":""'bravo_af' | 'gnomad_af_total' | 'gnomad_af_afr' | 'gnomad_af_afr_female' | 'gnomad_af_afr_male' | 'gnomad_af_ami' | 'gnomad_af_ami_female' | 'gnomad_af_ami_male' | 'gnomad_af_amr' | 'gnomad_af_amr_female' | 'gnomad_af_amr_male' | 'gnomad_af_asj' | 'gnomad_af_asj_female' | 'gnomad_af_asj_male' | 'gnomad_af_eas' | 'gnomad_af_eas_female' | 'gnomad_af_eas_male' | 'gnomad_af_female' | 'gnomad_af_fin' | 'gnomad_af_fin_female' | 'gnomad_af_fin_male' | 'gnomad_af_male' | 'gnomad_af_nfe' | 'gnomad_af_nfe_female' | 'gnomad_af_nfe_male' | 'gnomad_af_oth' | 'gnomad_af_oth_female' | 'gnomad_af_oth_male' | 'gnomad_af_sas' | 'gnomad_af_sas_male' | 'gnomad_af_sas_female' | 'gnomad_af_raw'"",""received"":""undefined"",""code"":""invalid_type"",""path"":[""source""],""message"":""Required""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/freq?ca_id=CA739473472&page=0
/variants/genes	query.genesFromVariants	log10pvalue=gte:2	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?log10pvalue=gte%3A2&page=0
/variants/genes	query.genesFromVariants	effect_size=gte:1.5	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?effect_size=gte%3A1.5&page=0
/variants/genes	query.genesFromVariants	biosample_term=EFO_0005292	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?biosample_term=EFO_0005292&page=0
/variants/genes	query.genesFromVariants	biological_context=lymphoblastoid cell line	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?biological_context=lymphoblastoid+cell+line&page=0
/variants/genes	query.genesFromVariants	name='splicing modulated by'	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""received"":""'splicing modulated by'"",""code"":""invalid_enum_value"",""options"":[""modulates expression of"",""modulates splicing of""],""path"":[""name""],""message"":""Invalid enum value. Expected 'modulates expression of' | 'modulates splicing of', received ''splicing modulated by''""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?name=%27splicing+modulated+by%27&page=0
/variants/genes	query.genesFromVariants	label=eQTL	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?label=eQTL&page=0
/variants/genes	query.genesFromVariants	source=AFGR	400			"{""message"":""At least one of these properties must be defined: spdi, hgvs, rsid, ca_id, variant_id, region, method, files_fileset"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genes?source=AFGR&page=0
/variants/genomic-elements	query.genomicElementsFromVariants	biosample_term=EFO_0002067	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genomic-elements?biosample_term=EFO_0002067&page=0
/variants/genomic-elements	query.genomicElementsFromVariants	biological_context=K562	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/genomic-elements?biological_context=K562&page=0
/variants/phenotypes	query.phenotypesFromVariants	phenotype_id=EFO_0004339	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?phenotype_id=EFO_0004339&page=0
/variants/phenotypes	query.phenotypesFromVariants	log10pvalue=gte:5	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?log10pvalue=gte%3A5&page=0
/variants/phenotypes	query.phenotypesFromVariants	class=observed data	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?class=observed+data&page=0
/variants/phenotypes	query.phenotypesFromVariants	label=protein variant effect	400			"{""message"":""At least one variant property, or method, or files_filesets must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?label=protein+variant+effect&page=0
/variants/phenotypes	query.phenotypesFromVariants	organism=Homo sapiens (or Mus musculus)	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""received"":""Homo sapiens (or Mus musculus)"",""code"":""invalid_enum_value"",""options"":[""Homo sapiens""],""path"":[""organism""],""message"":""Invalid enum value. Expected 'Homo sapiens', received 'Homo sapiens (or Mus musculus)'""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes?organism=Homo+sapiens+%28or+Mus+musculus%29&page=0
/variants/phenotypes/score-summary	query.deprecatedCodingVariantsSummary	files_fileset=IGVFFI6893ZOAA	400			"{""message"":""variant_id or coding_variant_id is required"",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/phenotypes/score-summary?files_fileset=IGVFFI6893ZOAA
/variants/predictions	query.predictionsFromVariants	files_fileset=ENCFF705MLV	400			"{""message"":""At least one node property for variant must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/predictions?files_fileset=ENCFF705MLV&page=0
/variants/predictions-count	query.genomicElementsFromVariantsCount	files_fileset=ENCFF705MLV	400			"{""message"":""At least one node property for variant must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/predictions-count?files_fileset=ENCFF705MLV
/variants/proteins	query.proteinsFromVariants	verbose=true	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?verbose=true&page=0
/variants/proteins	query.proteinsFromVariants	organism=Homo sapiens	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?organism=Homo+sapiens&page=0
/variants/proteins	query.proteinsFromVariants	label=pQTL	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?label=pQTL&page=0
/variants/proteins	query.proteinsFromVariants	name='modulates binding of' or 'associated with levels of'	400			"{""message"":""Input validation failed"",""code"":""BAD_REQUEST"",""issues"":[{""received"":""'modulates binding of' or 'associated with levels of'"",""code"":""invalid_enum_value"",""options"":[""associated with levels of"",""modulates binding of""],""path"":[""name""],""message"":""Invalid enum value. Expected 'associated with levels of' | 'modulates binding of', received ''modulates binding of' or 'associated with levels of''""}]}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?name=%27modulates+binding+of%27+or+%27associated+with+levels+of%27&page=0
/variants/proteins	query.proteinsFromVariants	source=UKB	400			"{""message"":""At least one variant property or method or files_fileset must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/proteins?source=UKB&page=0
/variants/variant-ld	query.variantsFromVariantID	r2=gte:0.8	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/variant-ld?r2=gte%3A0.8&page=0
/variants/variant-ld	query.variantsFromVariantID	d_prime=gt:0.9	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/variant-ld?d_prime=gt%3A0.9&page=0
/variants/variant-ld	query.variantsFromVariantID	ancestry=EUR	400			"{""message"":""At least one variant property must be defined."",""code"":""BAD_REQUEST""}"	https://catalog-api-dserv-1227-swagger.demo.igvf.org/api/variants/variant-ld?ancestry=EUR&page=0
